querypath,queryclass,queryresults
data/normalized/Monoplane/D00840.obj,Monoplane,"['Monoplane', 'Humanoid', 'Jet', 'Jet', 'Humanoid', 'Jet', 'Jet', 'Tool', 'Humanoid', 'Humanoid', 'Jet', 'Insect', 'Humanoid', 'Tool', 'Jet', 'Motorcycle', 'Tool', 'Tool', 'PlantIndoors', 'Humanoid', 'Humanoid', 'Humanoid', 'AircraftBuoyant', 'Jet', 'Humanoid', 'Humanoid', 'Humanoid', 'Tool', 'Ship', 'Tool', 'Jet', 'Tool', 'Motorcycle', 'Tool', 'Bicycle', 'Jet', 'Gun', 'Jet', 'Starship', 'Helicopter', 'Jet', 'Guitar', 'Humanoid', 'Humanoid', 'Humanoid', 'Humanoid', 'Humanoid', 'Biplane', 'Humanoid', 'Tool', 'Jet', 'Tool', 'AquaticAnimal', 'Motorcycle', 'Tool', 'Helicopter', 'Tool', 'Bicycle', 'Bicycle', 'Jet', 'DeskPhone', 'Bird', 'Jet', 'Motorcycle', 'Insect', 'Humanoid', 'Jet', 'Motorcycle', 'Tool', 'Musical_Instrument', 'Biplane', 'Tool', 'Tool', 'Humanoid', 'Humanoid', 'Car', 'Insect', 'Insect', 'Insect', 'Bicycle', 'Tool', 'Bicycle', 'FloorLamp', 'AquaticAnimal', 'Jet', 'Motorcycle', 'Humanoid', 'Jet', 'Bicycle', 'DeskPhone', 'Jet', 'Jet', 'Apartment', 'AquaticAnimal', 'Bicycle', 'Bicycle', 'Gun', 'Tool', 'Humanoid', 'Jet']"
data/normalized/Monoplane/D00262.obj,Monoplane,"['Monoplane', 'Monoplane', 'Gun', 'Jet', 'Jet', 'Jet', 'Helicopter', 'Monoplane', 'Jet', 'Hand', 'Rocket', 'Skyscraper', 'Hand', 'Gun', 'Jet', 'Ship', 'Jet', 'Jet', 'AquaticAnimal', 'Jet', 'Motorcycle', 'Jet', 'Jet', 'Humanoid', 'Humanoid', 'Jet', 'AquaticAnimal', 'Tool', 'Jet', 'AquaticAnimal', 'Musical_Instrument', 'AquaticAnimal', 'Monoplane', 'Jet', 'SubmachineGun', 'Jet', 'Train', 'Humanoid', 'Jet', 'Jet', 'Monoplane', 'Jet', 'Jet', 'Motorcycle', 'Jet', 'Musical_Instrument', 'Gun', 'Jet', 'Tool', 'Helicopter', 'Jet', 'Car', 'Gun', 'Jet', 'Guitar', 'Guitar', 'Knife', 'Tool', 'Ship', 'Jet', 'Humanoid', 'Jet', 'Guitar', 'Jet', 'AquaticAnimal', 'Jet', 'AquaticAnimal', 'Humanoid', 'Gun', 'Ship', 'Gun', 'Humanoid', 'Helicopter', 'Jet', 'Jet', 'Jet', 'Helicopter', 'Jet', 'Guitar', 'Ship', 'Humanoid', 'Humanoid', 'Jet', 'Monoplane', 'Musical_Instrument', 'Humanoid', 'Humanoid', 'Starship', 'AircraftBuoyant', 'SubmachineGun', 'Tool', 'Guitar', 'Helicopter', 'Helicopter', 'Tool', 'Humanoid', 'Humanoid', 'Rocket', 'Tool', 'Jet']"
data/normalized/Monoplane/D00925.obj,Monoplane,"['Monoplane', 'PlantWildNonTree', 'BuildingNonResidential', 'Monoplane', 'Jet', 'Bird', 'Gun', 'Jet', 'Jet', 'Monoplane', 'PlantWildNonTree', 'Jet', 'Quadruped', 'Biplane', 'Jet', 'Jet', 'Bird', 'Starship', 'Jet', 'Jet', 'Bird', 'Biplane', 'Insect', 'Insect', 'City', 'Jet', 'Helicopter', 'Helicopter', 'Jet', 'Biplane', 'House', 'Jet', 'Insect', 'Helicopter', 'Gun', 'Tree', 'PlantWildNonTree', 'AircraftBuoyant', 'Jet', 'Jet', 'Biplane', 'Helicopter', 'City', 'Bird', 'Jet', 'SubmachineGun', 'Helicopter', 'Jet', 'PlantIndoors', 'Starship', 'Jet', 'Gun', 'City', 'Starship', 'Jet', 'Bird', 'Musical_Instrument', 'BuildingNonResidential', 'Biplane', 'Motorcycle', 'Motorcycle', 'Insect', 'Helicopter', 'Bird', 'Helicopter', 'PlantIndoors', 'Bird', 'Jet', 'Motorcycle', 'Jet', 'Insect', 'Biplane', 'Helicopter', 'Jet', 'Biplane', 'Helicopter', 'Biplane', 'AquaticAnimal', 'Gun', 'Bird', 'Bicycle', 'Insect', 'Tree', 'Helicopter', 'Quadruped', 'Starship', 'Insect', 'Bird', 'PlantIndoors', 'Jet', 'Biplane', 'Helicopter', 'SubmachineGun', 'Insect', 'PlantIndoors', 'Gun', 'Jet', 'Helicopter', 'Humanoid', 'Jet']"
data/normalized/Monoplane/D00688.obj,Monoplane,"['Monoplane', 'Bicycle', 'Bicycle', 'City', 'Insect', 'Tree', 'Ship', 'Monoplane', 'Jet', 'Helicopter', 'Insect', 'City', 'City', 'Biplane', 'City', 'Jet', 'Jet', 'Biplane', 'Tree', 'Bicycle', 'Helicopter', 'Bicycle', 'Biplane', 'Biplane', 'Jet', 'Ship', 'City', 'Biplane', 'Bicycle', 'PlantWildNonTree', 'BuildingNonResidential', 'Gun', 'Biplane', 'PlantIndoors', 'Biplane', 'ClassicPiano', 'Helicopter', 'Helicopter', 'Jet', 'Jet', 'Bird', 'Musical_Instrument', 'Jet', 'Bicycle', 'Biplane', 'Starship', 'Car', 'Jet', 'Insect', 'Helicopter', 'Jet', 'Biplane', 'Monoplane', 'Helicopter', 'PlantWildNonTree', 'Bird', 'Monoplane', 'Bed', 'House', 'Bicycle', 'Biplane', 'Jet', 'Bicycle', 'Musical_Instrument', 'Bird', 'Bicycle', 'Humanoid', 'Bicycle', 'PlantIndoors', 'BuildingNonResidential', 'Jet', 'Humanoid', 'Monoplane', 'Jet', 'DeskPhone', 'Jet', 'Gun', 'Jet', 'Jet', 'Helicopter', 'Jet', 'Quadruped', 'Musical_Instrument', 'FloorLamp', 'Computer', 'Motorcycle', 'Humanoid', 'Jet', 'PlantWildNonTree', 'Jet', 'Helicopter', 'Biplane', 'Helicopter', 'Jet', 'Motorcycle', 'House', 'Computer', 'Helicopter', 'Humanoid', 'AircraftBuoyant']"
data/normalized/Monoplane/D00098.obj,Monoplane,"['Monoplane', 'Monoplane', 'Gun', 'Jet', 'Jet', 'Monoplane', 'Jet', 'Jet', 'Monoplane', 'Jet', 'Motorcycle', 'AircraftBuoyant', 'Humanoid', 'Jet', 'Jet', 'Jet', 'Jet', 'Jet', 'Insect', 'Biplane', 'Insect', 'Bicycle', 'Jet', 'Biplane', 'Jet', 'Ship', 'Hand', 'Motorcycle', 'Car', 'AquaticAnimal', 'Biplane', 'Jet', 'City', 'Biplane', 'Tool', 'Jet', 'Jet', 'City', 'Ship', 'Jet', 'Jet', 'Skyscraper', 'Jet', 'Insect', 'Jet', 'Bicycle', 'Jet', 'Starship', 'Jet', 'Jet', 'Jet', 'Jet', 'Gun', 'Jet', 'Helicopter', 'Jet', 'SubmachineGun', 'PlantWildNonTree', 'Bird', 'AquaticAnimal', 'Gun', 'Helicopter', 'City', 'Humanoid', 'Jet', 'Biplane', 'Helicopter', 'AquaticAnimal', 'Helicopter', 'Jet', 'Hand', 'AquaticAnimal', 'Bicycle', 'Helicopter', 'Jet', 'AquaticAnimal', 'Jet', 'Humanoid', 'Jet', 'Biplane', 'Jet', 'BuildingNonResidential', 'City', 'FloorLamp', 'Jet', 'Jet', 'Bicycle', 'Ship', 'Gun', 'Helicopter', 'Jet', 'Humanoid', 'Jet', 'Tree', 'Musical_Instrument', 'Bicycle', 'Bicycle', 'PlantWildNonTree', 'Gun', 'Jet']"
data/normalized/Monoplane/D00304.obj,Monoplane,"['Monoplane', 'Jet', 'Jet', 'Gun', 'Humanoid', 'Jet', 'Gun', 'Jet', 'Jet', 'Jet', 'Jet', 'Jet', 'Humanoid', 'Helicopter', 'Gun', 'Jet', 'House', 'Jet', 'Jet', 'AquaticAnimal', 'Bird', 'Jet', 'AquaticAnimal', 'Helicopter', 'Monoplane', 'Jet', 'Jet', 'AircraftBuoyant', 'Helicopter', 'AquaticAnimal', 'Bird', 'Jet', 'Bird', 'Tree', 'Insect', 'Helicopter', 'PlantIndoors', 'Ship', 'Jet', 'Jet', 'Jet', 'Jet', 'Violin', 'AquaticAnimal', 'Musical_Instrument', 'Car', 'AquaticAnimal', 'Bird', 'Gun', 'Jet', 'Train', 'Jet', 'Jet', 'Helicopter', 'Jet', 'Humanoid', 'Starship', 'Jet', 'Jet', 'Gun', 'Jet', 'Ship', 'Jet', 'Jet', 'Jet', 'Humanoid', 'Guitar', 'Gun', 'Helicopter', 'Humanoid', 'Humanoid', 'Helicopter', 'Skyscraper', 'Jet', 'Helicopter', 'Bird', 'SubmachineGun', 'Humanoid', 'Helicopter', 'PlantWildNonTree', 'Jet', 'Insect', 'Jet', 'Monoplane', 'Jet', 'Helicopter', 'Starship', 'Helicopter', 'Jet', 'Humanoid', 'Musical_Instrument', 'Motorcycle', 'Jet', 'Rocket', 'Helicopter', 'Gun', 'Gun', 'Tool', 'Jet', 'Jet']"
data/normalized/Motorcycle/D00269.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Motorcycle', 'Motorcycle', 'Insect', 'Insect', 'Motorcycle', 'Hand', 'Hand', 'Insect', 'Motorcycle', 'Insect', 'Starship', 'Motorcycle', 'Quadruped', 'Insect', 'Bird', 'Jet', 'PlantWildNonTree', 'PlantIndoors', 'Helicopter', 'Insect', 'Motorcycle', 'Motorcycle', 'Hand', 'Bird', 'Quadruped', 'Skyscraper', 'Humanoid', 'Insect', 'Humanoid', 'Jet', 'Tool', 'Humanoid', 'Biplane', 'Hand', 'Insect', 'Hand', 'Biplane', 'Motorcycle', 'Humanoid', 'Hand', 'Insect', 'Insect', 'PlantIndoors', 'Humanoid', 'Motorcycle', 'Humanoid', 'MilitaryVehicle', 'Skyscraper', 'DeskPhone', 'Humanoid', 'Jet', 'Skyscraper', 'Train', 'Starship', 'PlantIndoors', 'BuildingNonResidential', 'AquaticAnimal', 'Motorcycle', 'Insect', 'Train', 'Humanoid', 'Humanoid', 'Train', 'Humanoid', 'Hand', 'Bird', 'Apartment', 'Insect', 'Insect', 'Hand', 'Insect', 'Tree', 'Car', 'Quadruped', 'Quadruped', 'Motorcycle', 'Motorcycle', 'Humanoid', 'Biplane', 'Hand', 'PlantIndoors', 'Starship', 'PlantWildNonTree', 'Starship', 'Tool', 'Bird', 'Tool', 'DeskPhone', 'MilitaryVehicle', 'Bicycle', 'Hand', 'Gun', 'Truck', 'Insect', 'MultiSeat', 'Insect', 'Tool', 'Humanoid']"
data/normalized/Motorcycle/m1479.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Motorcycle', 'Insect', 'Motorcycle', 'Motorcycle', 'Motorcycle', 'PlantIndoors', 'Insect', 'PlantIndoors', 'Motorcycle', 'Train', 'Helicopter', 'Bird', 'Insect', 'Bird', 'Skyscraper', 'Apartment', 'Motorcycle', 'Humanoid', 'Biplane', 'Jet', 'Insect', 'Insect', 'Bicycle', 'Bird', 'Humanoid', 'Humanoid', 'Jet', 'Quadruped', 'Humanoid', 'Motorcycle', 'DeskPhone', 'Insect', 'Biplane', 'Starship', 'Humanoid', 'Insect', 'Hand', 'Jet', 'Bicycle', 'Starship', 'Insect', 'Insect', 'PlantIndoors', 'Tool', 'Monoplane', 'AquaticAnimal', 'Biplane', 'Jet', 'Hand', 'Insect', 'Quadruped', 'Humanoid', 'Bicycle', 'Tool', 'Biplane', 'Skyscraper', 'Train', 'Jet', 'PlantIndoors', 'AquaticAnimal', 'PlantWildNonTree', 'Insect', 'Motorcycle', 'Insect', 'Humanoid', 'Humanoid', 'Jet', 'Tool', 'Motorcycle', 'Motorcycle', 'Humanoid', 'Bicycle', 'Motorcycle', 'Humanoid', 'Bicycle', 'Humanoid', 'Ship', 'Jet', 'Jet', 'Tool', 'BuildingNonResidential', 'Tool', 'Jet', 'Jet', 'DeskPhone', 'Tool', 'Starship', 'Tool', 'Insect', 'DeskPhone', 'Ship', 'Motorcycle', 'Jet', 'Starship', 'Tool', 'Bicycle', 'Tool', 'Tool']"
data/normalized/Motorcycle/D00054.obj,Motorcycle,"['Motorcycle', 'Jet', 'PlantIndoors', 'Humanoid', 'Insect', 'Jet', 'Insect', 'Humanoid', 'Motorcycle', 'Motorcycle', 'Jet', 'Motorcycle', 'Bird', 'Jet', 'Insect', 'Insect', 'Motorcycle', 'PlantIndoors', 'Humanoid', 'Bird', 'Humanoid', 'Humanoid', 'Insect', 'Motorcycle', 'Jet', 'Motorcycle', 'Hand', 'Biplane', 'Tool', 'Motorcycle', 'Insect', 'Hand', 'Starship', 'Bicycle', 'Jet', 'Gun', 'Humanoid', 'Humanoid', 'Tool', 'Starship', 'AquaticAnimal', 'Starship', 'Humanoid', 'Humanoid', 'DeskPhone', 'Motorcycle', 'NonWheelChair', 'Jet', 'PlantWildNonTree', 'Jet', 'Humanoid', 'Humanoid', 'Jet', 'Humanoid', 'Bicycle', 'Skyscraper', 'Apartment', 'Motorcycle', 'DeskPhone', 'Bicycle', 'Biplane', 'Train', 'Quadruped', 'Bird', 'Tool', 'Bicycle', 'Bicycle', 'Biplane', 'PlantIndoors', 'Skyscraper', 'Tool', 'Jet', 'Jet', 'Jet', 'Bird', 'Insect', 'Insect', 'Bicycle', 'BuildingNonResidential', 'Motorcycle', 'Humanoid', 'Humanoid', 'Tool', 'DeskPhone', 'Jet', 'Humanoid', 'Insect', 'Humanoid', 'Bicycle', 'Jet', 'Tool', 'Jet', 'BuildingNonResidential', 'DeskPhone', 'Biplane', 'Biplane', 'Tool', 'Helicopter', 'Tool', 'Humanoid']"
data/normalized/Motorcycle/D00521.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Biplane', 'BuildingNonResidential', 'Insect', 'Humanoid', 'AquaticAnimal', 'Insect', 'Jet', 'Humanoid', 'Jet', 'Starship', 'Humanoid', 'Musical_Instrument', 'Helicopter', 'Insect', 'Humanoid', 'Jet', 'Humanoid', 'Humanoid', 'PlantIndoors', 'DeskPhone', 'Guitar', 'Motorcycle', 'Tool', 'Jet', 'Tool', 'Humanoid', 'Jet', 'Biplane', 'Jet', 'Insect', 'Humanoid', 'Insect', 'Motorcycle', 'Insect', 'Motorcycle', 'Motorcycle', 'AquaticAnimal', 'Jet', 'AquaticAnimal', 'Jet', 'Humanoid', 'Train', 'Motorcycle', 'Motorcycle', 'Tree', 'AircraftBuoyant', 'Jet', 'Helicopter', 'Insect', 'Humanoid', 'Bird', 'Motorcycle', 'Gun', 'Tool', 'Hand', 'Quadruped', 'Skyscraper', 'Tool', 'Jet', 'Humanoid', 'Insect', 'AquaticAnimal', 'Insect', 'Quadruped', 'Jet', 'Humanoid', 'Humanoid', 'DeskPhone', 'Jet', 'Gun', 'Hand', 'Jet', 'Jet', 'Jet', 'Gun', 'Humanoid', 'Apartment', 'Train', 'Humanoid', 'Gun', 'Tool', 'Motorcycle', 'NonWheelChair', 'Insect', 'Jet', 'Jet', 'Helicopter', 'Humanoid', 'Motorcycle', 'AquaticAnimal', 'Helicopter', 'Tool', 'Humanoid', 'Tool', 'Humanoid', 'AquaticAnimal', 'PlantIndoors', 'Humanoid']"
data/normalized/Motorcycle/D00858.obj,Motorcycle,"['Motorcycle', 'Humanoid', 'PlantWildNonTree', 'Quadruped', 'Humanoid', 'Humanoid', 'Insect', 'Car', 'Hand', 'Insect', 'Insect', 'Motorcycle', 'Car', 'Quadruped', 'Bus', 'Motorcycle', 'Motorcycle', 'Insect', 'Insect', 'NonWheelChair', 'DeskPhone', 'Quadruped', 'MilitaryVehicle', 'Quadruped', 'Hand', 'Bicycle', 'Quadruped', 'PlantIndoors', 'Hand', 'NonWheelChair', 'Tool', 'Humanoid', 'Bicycle', 'Quadruped', 'Door', 'Truck', 'Quadruped', 'Bicycle', 'Bicycle', 'Insect', 'AquaticAnimal', 'Hand', 'Bicycle', 'Starship', 'Bicycle', 'Motorcycle', 'Shelf', 'Motorcycle', 'Door', 'Shelf', 'Hand', 'Hand', 'Tree', 'TruckNonContainer', 'Train', 'Hand', 'Starship', 'Hand', 'Quadruped', 'Starship', 'Cup', 'Motorcycle', 'Insect', 'Hand', 'Skyscraper', 'Motorcycle', 'Biplane', 'Bird', 'Quadruped', 'Door', 'Ship', 'Hand', 'Tree', 'Humanoid', 'Car', 'Bird', 'Tool', 'WheelChair', 'Door', 'TruckNonContainer', 'Tool', 'Insect', 'FloorLamp', 'Motorcycle', 'Car', 'Insect', 'Quadruped', 'Hand', 'Insect', 'House', 'Quadruped', 'Motorcycle', 'Tool', 'Motorcycle', 'Humanoid', 'Biplane', 'Tool', 'Ship', 'Car', 'NonWheelChair']"
data/normalized/Motorcycle/m1480.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Motorcycle', 'Car', 'Quadruped', 'Quadruped', 'Car', 'Truck', 'Insect', 'DeskPhone', 'Gun', 'Bus', 'Quadruped', 'Motorcycle', 'Quadruped', 'BuildingNonResidential', 'Motorcycle', 'Train', 'Motorcycle', 'Humanoid', 'Hand', 'DeskPhone', 'Humanoid', 'Motorcycle', 'AquaticAnimal', 'MilitaryVehicle', 'Starship', 'Hand', 'Insect', 'Insect', 'Quadruped', 'Hand', 'Insect', 'Hand', 'Hand', 'Ship', 'TruckNonContainer', 'Hand', 'Quadruped', 'Motorcycle', 'Motorcycle', 'Hand', 'Tool', 'Quadruped', 'Quadruped', 'Hand', 'Hand', 'PlantWildNonTree', 'Humanoid', 'DeskPhone', 'Hand', 'Car', 'Biplane', 'Hand', 'Humanoid', 'Quadruped', 'Hand', 'Starship', 'Bicycle', 'Chess', 'Humanoid', 'Cup', 'MultiSeat', 'Insect', 'TruckNonContainer', 'Tool', 'Chess', 'Insect', 'Tool', 'Train', 'Motorcycle', 'Quadruped', 'Skyscraper', 'Motorcycle', 'Tool', 'Bird', 'Car', 'Tool', 'PlantIndoors', 'Apartment', 'Tool', 'MultiSeat', 'Tool', 'Motorcycle', 'Car', 'Humanoid', 'Musical_Instrument', 'Car', 'Car', 'Tool', 'Quadruped', 'Skyscraper', 'AquaticAnimal', 'Hand', 'Motorcycle', 'Shelf', 'Humanoid', 'Bird', 'Humanoid', 'Biplane']"
data/normalized/Motorcycle/m1482.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Jet', 'Jet', 'Jet', 'Jet', 'Jet', 'Tool', 'Jet', 'Humanoid', 'Jet', 'Motorcycle', 'AquaticAnimal', 'AquaticAnimal', 'Jet', 'Humanoid', 'Guitar', 'Biplane', 'Jet', 'Jet', 'Tool', 'Insect', 'Car', 'Jet', 'Humanoid', 'Humanoid', 'Jet', 'Jet', 'PlantIndoors', 'Humanoid', 'AircraftBuoyant', 'Musical_Instrument', 'Gun', 'Jet', 'Jet', 'Monoplane', 'Tool', 'Jet', 'Starship', 'AquaticAnimal', 'Insect', 'Tool', 'Humanoid', 'Jet', 'Humanoid', 'AquaticAnimal', 'Bicycle', 'Ship', 'Jet', 'Tool', 'Jet', 'Humanoid', 'SubmachineGun', 'Tool', 'Humanoid', 'Tool', 'Train', 'Humanoid', 'Bicycle', 'Humanoid', 'Jet', 'Apartment', 'Humanoid', 'AquaticAnimal', 'AquaticAnimal', 'Starship', 'Jet', 'Jet', 'DeskPhone', 'Humanoid', 'Helicopter', 'Motorcycle', 'Humanoid', 'Jet', 'Helicopter', 'Jet', 'Humanoid', 'Motorcycle', 'Humanoid', 'Motorcycle', 'AquaticAnimal', 'Jet', 'Humanoid', 'Hand', 'Humanoid', 'Jet', 'Humanoid', 'Tool', 'Jet', 'Tool', 'Bird', 'AquaticAnimal', 'Humanoid', 'Bicycle', 'Tool', 'Motorcycle', 'Insect', 'Humanoid', 'Ship', 'Humanoid']"
data/normalized/Motorcycle/m1483.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Car', 'Car', 'Motorcycle', 'TruckNonContainer', 'RectangleTable', 'Bicycle', 'Motorcycle', 'Car', 'Quadruped', 'Car', 'AircraftBuoyant', 'Quadruped', 'Door', 'Humanoid', 'Car', 'Gun', 'Motorcycle', 'RectangleTable', 'Humanoid', 'Gun', 'TruckNonContainer', 'Motorcycle', 'Door', 'Truck', 'Motorcycle', 'TruckNonContainer', 'PlantIndoors', 'Quadruped', 'Humanoid', 'Biplane', 'DeskPhone', 'TruckNonContainer', 'DeskLamp', 'Humanoid', 'BuildingNonResidential', 'Musical_Instrument', 'Car', 'Motorcycle', 'Ship', 'DeskPhone', 'Car', 'Humanoid', 'Bus', 'Hand', 'Car', 'Quadruped', 'Quadruped', 'Car', 'DeskPhone', 'Humanoid', 'Quadruped', 'Humanoid', 'Car', 'Humanoid', 'Humanoid', 'Quadruped', 'Humanoid', 'Bed', 'Hand', 'DeskLamp', 'Humanoid', 'Tool', 'Humanoid', 'Quadruped', 'FloorLamp', 'Biplane', 'Tool', 'Shelf', 'Truck', 'Starship', 'Quadruped', 'Tool', 'Humanoid', 'Truck', 'Humanoid', 'Motorcycle', 'TruckNonContainer', 'Humanoid', 'Bicycle', 'Bicycle', 'Door', 'Humanoid', 'Humanoid', 'Door', 'Humanoid', 'Quadruped', 'TruckNonContainer', 'Ship', 'Ship', 'Humanoid', 'Quadruped', 'Bicycle', 'PlantIndoors', 'Tool', 'PlantIndoors', 'Car', 'Humanoid', 'Quadruped']"
data/normalized/Motorcycle/D00544.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Motorcycle', 'Motorcycle', 'Insect', 'Motorcycle', 'Insect', 'Motorcycle', 'PlantIndoors', 'Motorcycle', 'Insect', 'Helicopter', 'Bird', 'Insect', 'Bird', 'PlantIndoors', 'Train', 'Insect', 'Bicycle', 'Humanoid', 'Motorcycle', 'Bird', 'Apartment', 'Jet', 'Humanoid', 'Skyscraper', 'Biplane', 'Humanoid', 'Motorcycle', 'Humanoid', 'Humanoid', 'Insect', 'Quadruped', 'Jet', 'Biplane', 'Insect', 'Biplane', 'Bicycle', 'Jet', 'Jet', 'Quadruped', 'PlantIndoors', 'Hand', 'Hand', 'DeskPhone', 'Humanoid', 'Insect', 'Motorcycle', 'Starship', 'Starship', 'Monoplane', 'Bicycle', 'Tool', 'Tool', 'AquaticAnimal', 'Humanoid', 'MilitaryVehicle', 'AquaticAnimal', 'Insect', 'Insect', 'Insect', 'Humanoid', 'Bicycle', 'PlantWildNonTree', 'PlantIndoors', 'Insect', 'Bicycle', 'Insect', 'Bicycle', 'Train', 'BuildingNonResidential', 'Tool', 'DeskPhone', 'Motorcycle', 'Jet', 'DeskPhone', 'Humanoid', 'Motorcycle', 'Motorcycle', 'Skyscraper', 'Biplane', 'Ship', 'Jet', 'Insect', 'Tool', 'Tool', 'Starship', 'Tool', 'DeskPhone', 'Bicycle', 'Car', 'Tree', 'Gun', 'Motorcycle', 'Humanoid', 'Humanoid', 'Tool', 'Bicycle', 'PlantWildNonTree', 'Tool']"
data/normalized/Motorcycle/D00342.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Motorcycle', 'Motorcycle', 'Jet', 'Motorcycle', 'Insect', 'Insect', 'Insect', 'Insect', 'Biplane', 'Motorcycle', 'PlantWildNonTree', 'Motorcycle', 'Insect', 'Bird', 'Motorcycle', 'Insect', 'Jet', 'Quadruped', 'Hand', 'Motorcycle', 'Humanoid', 'PlantIndoors', 'Bird', 'Insect', 'Hand', 'Humanoid', 'PlantIndoors', 'Helicopter', 'Humanoid', 'Motorcycle', 'Hand', 'Insect', 'Starship', 'Insect', 'Skyscraper', 'Humanoid', 'Humanoid', 'Bird', 'PlantIndoors', 'PlantIndoors', 'Train', 'Insect', 'Jet', 'Insect', 'Apartment', 'MilitaryVehicle', 'Starship', 'Quadruped', 'Insect', 'Biplane', 'Skyscraper', 'Hand', 'Humanoid', 'Jet', 'Bicycle', 'DeskPhone', 'Insect', 'Humanoid', 'Skyscraper', 'Biplane', 'Biplane', 'Insect', 'Humanoid', 'Motorcycle', 'DeskPhone', 'Motorcycle', 'Tool', 'Bird', 'Humanoid', 'Hand', 'Train', 'MilitaryVehicle', 'Humanoid', 'Tool', 'Insect', 'PlantIndoors', 'Biplane', 'Tree', 'Bird', 'DeskPhone', 'Humanoid', 'AquaticAnimal', 'Quadruped', 'Starship', 'Jet', 'Biplane', 'Insect', 'Tool', 'Humanoid', 'PlantWildNonTree', 'Hand', 'PlantIndoors', 'Quadruped', 'Quadruped', 'Starship', 'Jet', 'Jet', 'Jet']"
data/normalized/Motorcycle/D00395.obj,Motorcycle,"['Motorcycle', 'Insect', 'Motorcycle', 'Insect', 'Jet', 'PlantIndoors', 'Insect', 'Insect', 'Bird', 'Starship', 'Motorcycle', 'MilitaryVehicle', 'Motorcycle', 'Humanoid', 'Motorcycle', 'PlantIndoors', 'Motorcycle', 'PlantIndoors', 'Helicopter', 'Motorcycle', 'PlantWildNonTree', 'Jet', 'Quadruped', 'Insect', 'Motorcycle', 'Hand', 'Skyscraper', 'Train', 'Tree', 'Bird', 'Motorcycle', 'Humanoid', 'Insect', 'PlantIndoors', 'Biplane', 'Hand', 'Insect', 'DeskPhone', 'PlantIndoors', 'Bird', 'Motorcycle', 'AquaticAnimal', 'Hand', 'Motorcycle', 'Skyscraper', 'Train', 'Bird', 'Biplane', 'DeskPhone', 'FloorLamp', 'Bird', 'Insect', 'Biplane', 'Jet', 'Humanoid', 'Skyscraper', 'Humanoid', 'Quadruped', 'Quadruped', 'Jet', 'Tool', 'Humanoid', 'Hand', 'Apartment', 'Humanoid', 'Motorcycle', 'BuildingNonResidential', 'Bird', 'Humanoid', 'Jet', 'Train', 'Jet', 'Hand', 'Jet', 'Jet', 'Starship', 'PlantIndoors', 'PlantIndoors', 'PlantIndoors', 'Insect', 'Biplane', 'Helicopter', 'NonWheelChair', 'Insect', 'Bicycle', 'Jet', 'Hand', 'Humanoid', 'DeskPhone', 'Insect', 'Jet', 'Hand', 'Bird', 'Hand', 'PlantWildNonTree', 'Humanoid', 'MilitaryVehicle', 'PlantIndoors', 'PlantIndoors', 'Insect']"
data/normalized/Motorcycle/D00021.obj,Motorcycle,"['Motorcycle', 'Motorcycle', 'Motorcycle', 'Car', 'Quadruped', 'Gun', 'Motorcycle', 'Quadruped', 'Quadruped', 'Motorcycle', 'Motorcycle', 'MultiSeat', 'Motorcycle', 'BuildingNonResidential', 'TruckNonContainer', 'Motorcycle', 'DeskPhone', 'Car', 'Quadruped', 'Bus', 'Hand', 'Train', 'Insect', 'Quadruped', 'Car', 'Car', 'Hand', 'Humanoid', 'Truck', 'DeskPhone', 'DeskPhone', 'Quadruped', 'Hand', 'Humanoid', 'Quadruped', 'Car', 'Starship', 'AquaticAnimal', 'Hand', 'Quadruped', 'Hand', 'MilitaryVehicle', 'Insect', 'Quadruped', 'Hand', 'Train', 'Truck', 'Hand', 'Hand', 'Biplane', 'Car', 'Hand', 'Insect', 'Insect', 'Humanoid', 'Hand', 'Quadruped', 'Humanoid', 'Bird', 'Ship', 'Motorcycle', 'Chess', 'Skyscraper', 'Hand', 'TruckNonContainer', 'Hand', 'Motorcycle', 'MultiSeat', 'Car', 'Insect', 'Tool', 'PlantWildNonTree', 'Apartment', 'Cup', 'Chess', 'Tool', 'Quadruped', 'Humanoid', 'Chess', 'Tool', 'Chess', 'Humanoid', 'Hand', 'Hand', 'Motorcycle', 'Tool', 'Car', 'Bicycle', 'Quadruped', 'Shelf', 'Quadruped', 'Gun', 'DeskPhone', 'Motorcycle', 'Insect', 'RectangleTable', 'Chess', 'PlantIndoors', 'Tool', 'Helicopter']"
