shapeclass,filename,featurevector
Motorcycle,data/normalized/Motorcycle/D00345.obj,"[0.1513781660218411, 0.0, 0.10041927377124618, 0.0018194848381730138, [0.134, 0.15, 0.142, 0.092, 0.062, 0.066, 0.068, 0.058, 0.063, 0.04, 0.052, 0.035, 0.021, 0.013, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.014, 0.008, 0.023, 0.074, 0.081, 0.059, 0.115, 0.085, 0.085, 0.115, 0.111, 0.096, 0.038, 0.051, 0.033, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.017, 0.069, 0.104, 0.115, 0.103, 0.09, 0.075, 0.068, 0.055, 0.076, 0.072, 0.061, 0.053, 0.023, 0.012, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.008, 0.033, 0.079, 0.133, 0.145, 0.133, 0.149, 0.156, 0.074, 0.051, 0.024, 0.011, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012, 0.067, 0.128, 0.158, 0.191, 0.17, 0.143, 0.073, 0.044, 0.011, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00395.obj,"[0.03286269688987916, 0.0, 0.026338425168491525, 0.0010751510583184528, [0.105, 0.15, 0.124, 0.121, 0.08, 0.072, 0.07, 0.059, 0.041, 0.051, 0.036, 0.045, 0.029, 0.013, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.009, 0.027, 0.047, 0.113, 0.145, 0.117, 0.073, 0.064, 0.055, 0.099, 0.098, 0.062, 0.037, 0.021, 0.012, 0.019, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.023, 0.06, 0.119, 0.142, 0.157, 0.113, 0.114, 0.076, 0.062, 0.045, 0.03, 0.035, 0.015, 0.007, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.011, 0.043, 0.094, 0.162, 0.198, 0.203, 0.129, 0.088, 0.05, 0.015, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.021, 0.075, 0.166, 0.203, 0.198, 0.176, 0.099, 0.044, 0.017, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00476.obj,"[0.0320368623901194, 0.0, 0.033913717933774803, 0.0016345469437929678, [0.118, 0.171, 0.128, 0.108, 0.082, 0.061, 0.068, 0.061, 0.043, 0.05, 0.042, 0.025, 0.028, 0.013, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.043, 0.064, 0.067, 0.085, 0.079, 0.097, 0.072, 0.074, 0.09, 0.069, 0.066, 0.052, 0.039, 0.038, 0.024, 0.029, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.023, 0.084, 0.118, 0.124, 0.129, 0.121, 0.12, 0.071, 0.076, 0.042, 0.035, 0.03, 0.017, 0.002, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004, 0.052, 0.141, 0.181, 0.192, 0.19, 0.092, 0.062, 0.047, 0.025, 0.007, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.013, 0.098, 0.189, 0.237, 0.213, 0.14, 0.063, 0.028, 0.016, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00521.obj,"[0.05749741131045532, 0.0, 0.048003164355165565, 0.0014916046720243959, [0.125, 0.138, 0.136, 0.104, 0.065, 0.064, 0.048, 0.057, 0.054, 0.061, 0.064, 0.035, 0.022, 0.026, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004, 0.042, 0.084, 0.067, 0.118, 0.114, 0.103, 0.093, 0.027, 0.032, 0.036, 0.049, 0.08, 0.076, 0.043, 0.02, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.042, 0.098, 0.116, 0.129, 0.116, 0.127, 0.091, 0.082, 0.057, 0.046, 0.029, 0.022, 0.021, 0.015, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006, 0.072, 0.136, 0.182, 0.209, 0.211, 0.108, 0.056, 0.017, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012, 0.11, 0.211, 0.226, 0.214, 0.151, 0.062, 0.008, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00544.obj,"[0.023657766971949858, 0.0, 0.028962683303128595, 0.0016287862697590228, [0.12, 0.155, 0.145, 0.103, 0.081, 0.06, 0.053, 0.064, 0.04, 0.048, 0.04, 0.033, 0.033, 0.021, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.003, 0.023, 0.069, 0.062, 0.075, 0.083, 0.052, 0.055, 0.059, 0.085, 0.087, 0.126, 0.085, 0.068, 0.026, 0.028, 0.009, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025, 0.066, 0.104, 0.101, 0.132, 0.124, 0.095, 0.089, 0.066, 0.069, 0.046, 0.033, 0.031, 0.011, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006, 0.053, 0.111, 0.158, 0.19, 0.153, 0.119, 0.095, 0.047, 0.029, 0.021, 0.011, 0.001, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012, 0.075, 0.156, 0.224, 0.215, 0.149, 0.086, 0.053, 0.019, 0.007, 0.003, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00594.obj,"[0.023560120475506742, 0.0, 0.028816490803408316, 0.0016246274948950453, [0.112, 0.166, 0.143, 0.083, 0.088, 0.058, 0.076, 0.062, 0.042, 0.044, 0.045, 0.032, 0.033, 0.015, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004, 0.023, 0.067, 0.054, 0.071, 0.078, 0.036, 0.047, 0.07, 0.086, 0.094, 0.131, 0.095, 0.076, 0.026, 0.017, 0.019, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.017, 0.07, 0.103, 0.118, 0.115, 0.124, 0.103, 0.079, 0.079, 0.061, 0.054, 0.038, 0.025, 0.008, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.008, 0.052, 0.116, 0.173, 0.209, 0.156, 0.107, 0.072, 0.045, 0.029, 0.017, 0.01, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.013, 0.058, 0.157, 0.243, 0.208, 0.149, 0.1, 0.04, 0.022, 0.005, 0.003, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00703.obj,"[0.07442601925200917, 0.0, 0.055443791067866156, 0.002267343385354016, [0.156, 0.151, 0.099, 0.071, 0.084, 0.085, 0.072, 0.057, 0.056, 0.062, 0.038, 0.038, 0.02, 0.009, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.001, 0.001, 0.01, 0.012, 0.035, 0.04, 0.023, 0.04, 0.04, 0.086, 0.141, 0.143, 0.107, 0.113, 0.07, 0.063, 0.051, 0.024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.022, 0.086, 0.112, 0.102, 0.085, 0.065, 0.055, 0.059, 0.052, 0.054, 0.072, 0.079, 0.061, 0.057, 0.028, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.013, 0.041, 0.105, 0.122, 0.139, 0.147, 0.123, 0.11, 0.093, 0.055, 0.027, 0.018, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.069, 0.131, 0.167, 0.216, 0.147, 0.117, 0.082, 0.041, 0.011, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00768.obj,"[0.049940371486192285, 0.0, 0.044790763051619276, 0.0013777238115324118, [0.114, 0.161, 0.133, 0.111, 0.08, 0.072, 0.057, 0.055, 0.043, 0.049, 0.045, 0.042, 0.027, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.002, 0.008, 0.018, 0.015, 0.023, 0.069, 0.16, 0.126, 0.102, 0.073, 0.073, 0.066, 0.067, 0.06, 0.062, 0.025, 0.038, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.013, 0.06, 0.111, 0.136, 0.137, 0.119, 0.11, 0.065, 0.07, 0.07, 0.04, 0.027, 0.027, 0.011, 0.002, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.003, 0.045, 0.106, 0.174, 0.199, 0.193, 0.117, 0.089, 0.049, 0.016, 0.006, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.063, 0.141, 0.229, 0.212, 0.171, 0.104, 0.05, 0.015, 0.002, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00858.obj,"[0.044158762954766416, 0.0, 0.03409252001927507, 0.0015700538673300663, [0.099, 0.175, 0.12, 0.105, 0.093, 0.084, 0.064, 0.069, 0.046, 0.037, 0.034, 0.03, 0.031, 0.01, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.019, 0.021, 0.028, 0.042, 0.076, 0.036, 0.095, 0.077, 0.067, 0.128, 0.105, 0.065, 0.069, 0.078, 0.056, 0.027, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.023, 0.056, 0.085, 0.075, 0.122, 0.137, 0.113, 0.084, 0.087, 0.065, 0.05, 0.037, 0.033, 0.02, 0.01, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.045, 0.09, 0.121, 0.132, 0.166, 0.127, 0.109, 0.084, 0.049, 0.036, 0.015, 0.012, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012, 0.051, 0.113, 0.172, 0.195, 0.19, 0.119, 0.084, 0.04, 0.015, 0.008, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00880.obj,"[0.05459590313251612, 0.0, 0.061299899689585026, 0.0012600820568573182, [0.129, 0.121, 0.099, 0.098, 0.093, 0.117, 0.094, 0.064, 0.05, 0.033, 0.035, 0.031, 0.019, 0.013, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.001, 0.009, 0.011, 0.015, 0.008, 0.014, 0.013, 0.03, 0.071, 0.072, 0.119, 0.134, 0.167, 0.159, 0.114, 0.035, 0.017, 0.009, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.026, 0.086, 0.072, 0.049, 0.059, 0.06, 0.081, 0.071, 0.085, 0.081, 0.113, 0.108, 0.065, 0.029, 0.012, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.045, 0.08, 0.102, 0.138, 0.124, 0.126, 0.1, 0.061, 0.059, 0.05, 0.047, 0.036, 0.017, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.018, 0.065, 0.105, 0.153, 0.161, 0.139, 0.135, 0.093, 0.061, 0.039, 0.02, 0.007, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/D00886.obj,"[0.04273357779494872, 0.0, 0.03753714793368293, 0.0026049938350305207, [0.177, 0.179, 0.102, 0.079, 0.054, 0.05, 0.055, 0.045, 0.048, 0.046, 0.045, 0.045, 0.037, 0.035, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006, 0.015, 0.036, 0.042, 0.055, 0.089, 0.081, 0.081, 0.062, 0.087, 0.092, 0.076, 0.054, 0.071, 0.068, 0.041, 0.027, 0.016, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025, 0.097, 0.123, 0.124, 0.136, 0.1, 0.081, 0.072, 0.066, 0.045, 0.044, 0.039, 0.026, 0.015, 0.004, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.013, 0.064, 0.145, 0.234, 0.186, 0.154, 0.1, 0.058, 0.024, 0.012, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.019, 0.138, 0.238, 0.24, 0.189, 0.097, 0.053, 0.018, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/m1479.obj,"[0.023664033585526958, 0.0, 0.028969390731427742, 0.0016410843657260388, [0.131, 0.149, 0.121, 0.104, 0.078, 0.077, 0.069, 0.06, 0.04, 0.041, 0.033, 0.04, 0.032, 0.023, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.021, 0.065, 0.059, 0.083, 0.081, 0.049, 0.051, 0.069, 0.097, 0.074, 0.119, 0.077, 0.074, 0.03, 0.015, 0.02, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014, 0.062, 0.106, 0.126, 0.111, 0.117, 0.108, 0.075, 0.075, 0.067, 0.055, 0.047, 0.018, 0.01, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004, 0.049, 0.107, 0.16, 0.196, 0.17, 0.128, 0.081, 0.047, 0.031, 0.011, 0.007, 0.005, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012, 0.086, 0.16, 0.219, 0.22, 0.137, 0.103, 0.034, 0.015, 0.01, 0.001, 0.002, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/m1480.obj,"[0.09495473499169821, 0.0, 0.07863790040434192, 0.0013477765520307735, [0.119, 0.15, 0.118, 0.098, 0.078, 0.081, 0.073, 0.047, 0.065, 0.043, 0.043, 0.04, 0.03, 0.013, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.011, 0.022, 0.045, 0.031, 0.045, 0.057, 0.058, 0.08, 0.095, 0.105, 0.101, 0.124, 0.084, 0.057, 0.031, 0.035, 0.011, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.018, 0.053, 0.096, 0.124, 0.095, 0.123, 0.07, 0.071, 0.066, 0.071, 0.073, 0.05, 0.036, 0.036, 0.014, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.025, 0.086, 0.137, 0.156, 0.153, 0.152, 0.115, 0.066, 0.053, 0.028, 0.016, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.011, 0.068, 0.124, 0.177, 0.166, 0.166, 0.126, 0.073, 0.05, 0.027, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/m1482.obj,"[0.0388654288294503, 0.0, 0.03509733345450554, 0.0026469225409583097, [0.178, 0.182, 0.13, 0.089, 0.06, 0.051, 0.046, 0.045, 0.046, 0.046, 0.029, 0.037, 0.04, 0.017, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.017, 0.03, 0.029, 0.051, 0.102, 0.093, 0.08, 0.078, 0.087, 0.088, 0.093, 0.06, 0.052, 0.062, 0.042, 0.019, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02, 0.083, 0.124, 0.11, 0.119, 0.107, 0.087, 0.09, 0.059, 0.063, 0.041, 0.051, 0.022, 0.015, 0.008, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.062, 0.155, 0.21, 0.2, 0.162, 0.097, 0.053, 0.026, 0.015, 0.003, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.021, 0.115, 0.244, 0.246, 0.194, 0.11, 0.049, 0.017, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Motorcycle,data/normalized/Motorcycle/m1483.obj,"[0.07285434167934765, 0.0, 0.054301956642371814, 0.0022868727145322365, [0.15, 0.165, 0.088, 0.081, 0.08, 0.08, 0.083, 0.065, 0.055, 0.039, 0.039, 0.031, 0.031, 0.012, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.004, 0.011, 0.044, 0.038, 0.024, 0.037, 0.036, 0.078, 0.143, 0.145, 0.093, 0.115, 0.08, 0.088, 0.056, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.024, 0.065, 0.11, 0.084, 0.074, 0.066, 0.075, 0.051, 0.055, 0.054, 0.083, 0.084, 0.075, 0.052, 0.036, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006, 0.042, 0.094, 0.111, 0.145, 0.151, 0.131, 0.108, 0.097, 0.055, 0.032, 0.019, 0.005, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014, 0.073, 0.129, 0.16, 0.196, 0.158, 0.138, 0.07, 0.04, 0.016, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Mug,data/normalized/Mug/D00202.obj,"[0.044174305761361436, 0.0, 0.03731223112247405, 9.570697686623127e-05, [0.072, 0.093, 0.127, 0.151, 0.127, 0.119, 0.11, 0.084, 0.038, 0.034, 0.021, 0.013, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027, 0.045, 0.066, 0.08, 0.123, 0.226, 0.193, 0.139, 0.047, 0.046, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.016, 0.027, 0.035, 0.043, 0.042, 0.048, 0.062, 0.06, 0.101, 0.107, 0.105, 0.097, 0.071, 0.079, 0.07, 0.029, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.002, 0.011, 0.022, 0.04, 0.06, 0.063, 0.075, 0.077, 0.079, 0.072, 0.098, 0.103, 0.102, 0.099, 0.062, 0.022, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.014, 0.035, 0.045, 0.069, 0.083, 0.079, 0.098, 0.091, 0.094, 0.085, 0.082, 0.074, 0.041, 0.041, 0.025, 0.023, 0.013, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Mug,data/normalized/Mug/D00227.obj,"[0.03187014071100583, 0.0, 0.024081365357769956, 0.00029031202848686487, [0.111, 0.157, 0.123, 0.096, 0.098, 0.068, 0.058, 0.075, 0.069, 0.063, 0.04, 0.027, 0.01, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.017, 0.067, 0.193, 0.282, 0.293, 0.093, 0.044, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.026, 0.065, 0.068, 0.058, 0.054, 0.058, 0.054, 0.071, 0.065, 0.07, 0.074, 0.062, 0.051, 0.067, 0.056, 0.055, 0.034, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.009, 0.043, 0.073, 0.092, 0.08, 0.09, 0.087, 0.065, 0.072, 0.06, 0.058, 0.055, 0.064, 0.05, 0.036, 0.037, 0.017, 0.01, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.007, 0.064, 0.106, 0.11, 0.122, 0.106, 0.088, 0.079, 0.068, 0.048, 0.041, 0.038, 0.039, 0.025, 0.021, 0.016, 0.01, 0.006, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
