querypath,queryclass,queryresults
data/normalized/Monitor/D00469.obj,Monitor,"['Monitor', 'Monitor', 'Mug', 'Wheel', 'Mug', 'Wheel', 'HumanHead', 'Vase', 'Mug', 'Mug', 'Monitor', 'HumanHead', 'AircraftBuoyant', 'Cup', 'Hand', 'Hand', 'House', 'Drum', 'HumanHead', 'HumanHead', 'AircraftBuoyant', 'Monitor', 'Cup', 'Chess', 'Shelf', 'HumanHead', 'Chess', 'MultiSeat', 'Vase', 'Chess', 'Apartment', 'Car', 'HumanHead', 'Vase', 'Hat', 'Drum', 'MultiSeat', 'HumanHead', 'HumanHead', 'Wheel', 'BuildingNonResidential', 'Quadruped', 'RoundTable', 'RoundTable', 'Bed', 'RoundTable', 'Computer', 'House', 'BuildingNonResidential', 'Vase', 'AircraftBuoyant', 'Car', 'Computer', 'Apartment', 'Apartment', 'MultiSeat', 'Wheel', 'Apartment', 'Car', 'Quadruped', 'Car', 'Chess', 'RectangleTable', 'Monitor', 'Shelf', 'BuildingNonResidential', 'Chess', 'Chess', 'Apartment', 'Mug', 'MultiSeat', 'Vase', 'BuildingNonResidential', 'Mug', 'Bird', 'Mug', 'MultiSeat', 'RoundTable', 'Vase', 'Quadruped', 'Bus', 'Hat', 'MultiSeat', 'TruckNonContainer', 'HumanHead', 'RoundTable', 'Wheel', 'Hand', 'House', 'RectangleTable', 'BuildingNonResidential', 'Vase', 'Mug', 'Cup', 'Monitor', 'Apartment', 'Computer', 'Wheel', 'MultiSeat', 'RectangleTable']"
data/normalized/Monitor/D00141.obj,Monitor,"['Monitor', 'Shelf', 'ClassicPiano', 'Quadruped', 'MultiSeat', 'Chess', 'Quadruped', 'Car', 'Mug', 'Car', 'Ship', 'BuildingNonResidential', 'Computer', 'Computer', 'PianoBoard', 'Computer', 'Computer', 'RectangleTable', 'Quadruped', 'Shelf', 'Shelf', 'Car', 'Bed', 'House', 'Mug', 'Car', 'Sword', 'MultiSeat', 'TruckNonContainer', 'Car', 'Insect', 'RectangleTable', 'Wheel', 'Car', 'MilitaryVehicle', 'RectangleTable', 'RectangleTable', 'Truck', 'MilitaryVehicle', 'DeskLamp', 'BuildingNonResidential', 'RectangleTable', 'Car', 'Shelf', 'Shelf', 'Car', 'Car', 'RoundTable', 'RectangleTable', 'Humanoid', 'BuildingNonResidential', 'Ship', 'Shelf', 'Apartment', 'MilitaryVehicle', 'BuildingNonResidential', 'Car', 'Quadruped', 'MilitaryVehicle', 'Truck', 'Bottle', 'Car', 'Hand', 'Musical_Instrument', 'Quadruped', 'Car', 'Shelf', 'RectangleTable', 'Apartment', 'Hand', 'MultiSeat', 'Bird', 'Truck', 'Car', 'TruckNonContainer', 'Bus', 'NonWheelChair', 'Car', 'Starship', 'Car', 'Bed', 'Humanoid', 'Quadruped', 'Sign', 'Car', 'Cup', 'Car', 'Chess', 'House', 'Hat', 'Shelf', 'WheelChair', 'RectangleTable', 'Car', 'DeskPhone', 'RoundTable', 'Computer', 'Shelf', 'Quadruped', 'Motorcycle']"
data/normalized/Monitor/D00387.obj,Monitor,"['Monitor', 'Chess', 'Chess', 'Chess', 'Chess', 'Chess', 'Chess', 'Chess', 'Gun', 'Chess', 'Chess', 'DeskPhone', 'Chess', 'DeskPhone', 'Quadruped', 'Chess', 'Chess', 'Chess', 'Chess', 'Chess', 'Hand', 'Quadruped', 'MultiSeat', 'Chess', 'Chess', 'Bus', 'Guitar', 'MultiSeat', 'TruckNonContainer', 'DeskPhone', 'Quadruped', 'Humanoid', 'Hand', 'Car', 'Apartment', 'Chess', 'Quadruped', 'Motorcycle', 'Train', 'Starship', 'Hand', 'Car', 'Vase', 'Hand', 'Car', 'BuildingNonResidential', 'Hand', 'MultiSeat', 'Chess', 'DeskLamp', 'Hand', 'Car', 'Quadruped', 'DeskPhone', 'TruckNonContainer', 'Chess', 'Car', 'Quadruped', 'House', 'Tool', 'Hand', 'DeskPhone', 'Gun', 'Humanoid', 'Chess', 'Chess', 'Car', 'Train', 'Humanoid', 'Car', 'Truck', 'Quadruped', 'Hand', 'Motorcycle', 'Musical_Instrument', 'MilitaryVehicle', 'Hand', 'Quadruped', 'Sign', 'TruckNonContainer', 'Monitor', 'Chess', 'Humanoid', 'Chess', 'AquaticAnimal', 'Computer', 'Quadruped', 'Cup', 'Humanoid', 'AircraftBuoyant', 'Tool', 'BuildingNonResidential', 'Tool', 'Motorcycle', 'Bird', 'Hand', 'Hand', 'Computer', 'Hand', 'Bird']"
data/normalized/Monitor/D00391.obj,Monitor,"['Monitor', 'Door', 'Door', 'Monoplane', 'Humanoid', 'Bicycle', 'Bicycle', 'Humanoid', 'Humanoid', 'Door', 'Shelf', 'DeskPhone', 'Door', 'TruckNonContainer', 'DeskLamp', 'Ship', 'Humanoid', 'Starship', 'Humanoid', 'Humanoid', 'Jet', 'Humanoid', 'Cup', 'DeskLamp', 'Shelf', 'Humanoid', 'Bicycle', 'Shelf', 'Humanoid', 'Bicycle', 'Humanoid', 'Humanoid', 'Door', 'MultiSeat', 'Humanoid', 'Humanoid', 'Car', 'Insect', 'Cup', 'Humanoid', 'BuildingNonResidential', 'MultiSeat', 'Insect', 'MultiSeat', 'FloorLamp', 'Bicycle', 'Car', 'Humanoid', 'Humanoid', 'Motorcycle', 'Car', 'Quadruped', 'Humanoid', 'Ship', 'Sign', 'Door', 'Jet', 'RectangleTable', 'Bicycle', 'Humanoid', 'Tool', 'Shelf', 'Vase', 'Bicycle', 'Car', 'Humanoid', 'Ship', 'Bicycle', 'Bicycle', 'Tool', 'Quadruped', 'Bottle', 'DeskLamp', 'Insect', 'Jet', 'Quadruped', 'House', 'Car', 'RoundTable', 'Train', 'RoundTable', 'Quadruped', 'NonWheelChair', 'NonWheelChair', 'Sign', 'Quadruped', 'Starship', 'Truck', 'RectangleTable', 'Bicycle', 'Tool', 'Motorcycle', 'TruckNonContainer', 'Humanoid', 'RectangleTable', 'Starship', 'PlantIndoors', 'House', 'RectangleTable', 'NonWheelChair']"
data/normalized/Monitor/D00364.obj,Monitor,"['Monitor', 'HumanHead', 'HumanHead', 'HumanHead', 'Computer', 'HumanHead', 'Computer', 'AircraftBuoyant', 'Wheel', 'HumanHead', 'Monitor', 'HumanHead', 'HumanHead', 'AircraftBuoyant', 'HumanHead', 'Monitor', 'Monitor', 'Hat', 'AircraftBuoyant', 'Cup', 'Monitor', 'Hand', 'Monitor', 'Vase', 'HumanHead', 'Hand', 'Mug', 'Car', 'Wheel', 'Apartment', 'House', 'Wheel', 'HumanHead', 'AircraftBuoyant', 'Shelf', 'Apartment', 'Mug', 'MultiSeat', 'Wheel', 'MultiSeat', 'HumanHead', 'Chess', 'Wheel', 'MultiSeat', 'Chess', 'House', 'Mug', 'Mug', 'Cup', 'Drum', 'HumanHead', 'Quadruped', 'Bottle', 'Vase', 'Starship', 'House', 'Vase', 'Vase', 'Wheel', 'Chess', 'Shelf', 'Drum', 'Vase', 'Car', 'HumanHead', 'MultiSeat', 'Quadruped', 'RoundTable', 'Vase', 'MultiSeat', 'RoundTable', 'MultiSeat', 'MultiSeat', 'Car', 'MultiSeat', 'Drum', 'HumanHead', 'Apartment', 'Car', 'BuildingNonResidential', 'Car', 'Car', 'Apartment', 'MultiSeat', 'HumanHead', 'Train', 'Bottle', 'RoundTable', 'HumanHead', 'RectangleTable', 'Wheel', 'Quadruped', 'Chess', 'Bed', 'DeskPhone', 'BuildingNonResidential', 'Hand', 'MilitaryVehicle', 'Chess', 'Apartment']"
data/normalized/Monitor/D00548.obj,Monitor,"['Monitor', 'SubmachineGun', 'Gun', 'Door', 'Door', 'Door', 'Ship', 'Ship', 'Door', 'Ship', 'Gun', 'City', 'Apartment', 'SubmachineGun', 'Door', 'Ship', 'Sword', 'City', 'Ship', 'Sword', 'Sword', 'SubmachineGun', 'FloorLamp', 'Sword', 'Bird', 'Gun', 'Sword', 'Ship', 'Sword', 'Door', 'Sword', 'AquaticAnimal', 'Rocket', 'SubmachineGun', 'PlantIndoors', 'Door', 'Gun', 'Sword', 'Jet', 'Knife', 'Ship', 'ClassicPiano', 'Gun', 'Jet', 'Sword', 'Gun', 'Sword', 'Tool', 'Tool', 'SubmachineGun', 'Sword', 'Helicopter', 'Jet', 'Sword', 'Jet', 'Ship', 'Sword', 'Jet', 'RectangleTable', 'SubmachineGun', 'Gun', 'Sword', 'Sword', 'Sword', 'Helicopter', 'Gun', 'Jet', 'Sword', 'Knife', 'Jet', 'Sword', 'Helicopter', 'Jet', 'Musical_Instrument', 'Jet', 'Jet', 'Knife', 'Gun', 'Sword', 'Jet', 'Sword', 'Quadruped', 'Gun', 'Quadruped', 'Gun', 'Bird', 'Knife', 'Monoplane', 'Jet', 'Gun', 'Gun', 'Ship', 'Humanoid', 'Monoplane', 'Ship', 'Gun', 'Jet', 'Humanoid', 'Guitar', 'AquaticAnimal']"
data/normalized/Monitor/D00978.obj,Monitor,"['Monitor', 'Hat', 'AircraftBuoyant', 'Vase', 'Monitor', 'MultiSeat', 'Monitor', 'Mug', 'Monitor', 'Car', 'House', 'Monitor', 'Hand', 'Vase', 'Wheel', 'HumanHead', 'MultiSeat', 'AircraftBuoyant', 'Wheel', 'Hand', 'Cup', 'HumanHead', 'Wheel', 'HumanHead', 'HumanHead', 'Chess', 'MultiSeat', 'Monitor', 'HumanHead', 'Chess', 'House', 'MultiSeat', 'HumanHead', 'Mug', 'HumanHead', 'Cup', 'Wheel', 'HumanHead', 'Quadruped', 'Wheel', 'Chess', 'Wheel', 'Apartment', 'Shelf', 'Computer', 'Computer', 'Vase', 'Bed', 'BuildingNonResidential', 'Car', 'Apartment', 'MultiSeat', 'MultiSeat', 'Drum', 'MultiSeat', 'Apartment', 'House', 'Car', 'MultiSeat', 'Car', 'HumanHead', 'Shelf', 'Apartment', 'Mug', 'MultiSeat', 'MultiSeat', 'RoundTable', 'HumanHead', 'TruckNonContainer', 'RoundTable', 'Car', 'Chess', 'Bus', 'AircraftBuoyant', 'Car', 'Drum', 'Mug', 'Bed', 'MultiSeat', 'DeskPhone', 'Apartment', 'HumanHead', 'Quadruped', 'Drum', 'Chess', 'Bed', 'MultiSeat', 'HumanHead', 'Bottle', 'Wheel', 'HumanHead', 'Car', 'Bed', 'RoundTable', 'Car', 'Hand', 'Car', 'Vase', 'MilitaryVehicle', 'Mug']"
data/normalized/Monitor/D00659.obj,Monitor,"['Monitor', 'Monitor', 'Mug', 'Mug', 'Wheel', 'Wheel', 'HumanHead', 'Vase', 'Mug', 'Mug', 'AircraftBuoyant', 'Cup', 'Monitor', 'House', 'Shelf', 'MultiSeat', 'AircraftBuoyant', 'Drum', 'HumanHead', 'Chess', 'Vase', 'Vase', 'Hat', 'Hand', 'Hand', 'Chess', 'HumanHead', 'HumanHead', 'Chess', 'Bed', 'Wheel', 'Apartment', 'Cup', 'MultiSeat', 'Car', 'Monitor', 'BuildingNonResidential', 'HumanHead', 'HumanHead', 'Drum', 'RoundTable', 'HumanHead', 'RoundTable', 'BuildingNonResidential', 'MultiSeat', 'Mug', 'RoundTable', 'BuildingNonResidential', 'Mug', 'Vase', 'BuildingNonResidential', 'HumanHead', 'House', 'Car', 'Apartment', 'Quadruped', 'Mug', 'AircraftBuoyant', 'Wheel', 'Shelf', 'Apartment', 'Apartment', 'Apartment', 'RectangleTable', 'RoundTable', 'Chess', 'Chess', 'Vase', 'Bus', 'Chess', 'Quadruped', 'RoundTable', 'Computer', 'RectangleTable', 'House', 'BuildingNonResidential', 'Monitor', 'RectangleTable', 'Computer', 'MultiSeat', 'Car', 'Car', 'MultiSeat', 'Bird', 'Vase', 'Hand', 'TruckNonContainer', 'Vase', 'BuildingNonResidential', 'Apartment', 'Mug', 'Vase', 'MultiSeat', 'Mug', 'Apartment', 'Wheel', 'Mug', 'Hat', 'Computer', 'Monitor']"
data/normalized/Monitor/D00852.obj,Monitor,"['Monitor', 'Monitor', 'Hat', 'HumanHead', 'HumanHead', 'AircraftBuoyant', 'House', 'Monitor', 'HumanHead', 'MultiSeat', 'Wheel', 'Vase', 'Car', 'Car', 'HumanHead', 'Wheel', 'MultiSeat', 'Cup', 'Car', 'Monitor', 'MultiSeat', 'Bottle', 'MultiSeat', 'HumanHead', 'Starship', 'Computer', 'Car', 'HumanHead', 'Bottle', 'Hand', 'Computer', 'Vase', 'HumanHead', 'MultiSeat', 'MultiSeat', 'Apartment', 'Wheel', 'MultiSeat', 'HumanHead', 'Vase', 'BuildingNonResidential', 'Hand', 'MultiSeat', 'TruckNonContainer', 'DeskPhone', 'HumanHead', 'Shelf', 'Quadruped', 'Wheel', 'HumanHead', 'Car', 'HumanHead', 'Bottle', 'Car', 'Car', 'MultiSeat', 'Chess', 'Car', 'Chess', 'MilitaryVehicle', 'Chess', 'AircraftBuoyant', 'Car', 'Car', 'Computer', 'Computer', 'Wheel', 'MilitaryVehicle', 'Train', 'Car', 'Wheel', 'Car', 'Monitor', 'ClassicPiano', 'Apartment', 'HumanHead', 'AircraftBuoyant', 'Monitor', 'Cup', 'Car', 'HumanHead', 'Bus', 'Mug', 'Computer', 'HumanHead', 'Quadruped', 'Hand', 'Car', 'Car', 'Apartment', 'MultiSeat', 'Hand', 'Car', 'Chess', 'Car', 'Car', 'Insect', 'Bed', 'MultiSeat', 'Wheel']"
data/normalized/Monoplane/D00043.obj,Monoplane,"['Monoplane', 'Bicycle', 'DeskLamp', 'Humanoid', 'DeskLamp', 'Bicycle', 'Ship', 'Humanoid', 'Humanoid', 'Humanoid', 'Bicycle', 'Humanoid', 'Door', 'Monitor', 'Insect', 'Insect', 'Starship', 'TruckNonContainer', 'Door', 'RoundTable', 'Door', 'Shelf', 'Starship', 'Humanoid', 'Humanoid', 'Humanoid', 'Door', 'FloorLamp', 'Car', 'Humanoid', 'Humanoid', 'Humanoid', 'Truck', 'Shelf', 'Insect', 'MultiSeat', 'MultiSeat', 'Humanoid', 'Starship', 'Humanoid', 'MultiSeat', 'FloorLamp', 'DeskLamp', 'NonWheelChair', 'Quadruped', 'RectangleTable', 'Train', 'Bottle', 'Biplane', 'Ship', 'Quadruped', 'NonWheelChair', 'Car', 'Humanoid', 'TruckNonContainer', 'Bicycle', 'Jet', 'Cup', 'Humanoid', 'Jet', 'Humanoid', 'Quadruped', 'Quadruped', 'Humanoid', 'Bicycle', 'Humanoid', 'Motorcycle', 'Quadruped', 'DeskPhone', 'Cup', 'Vase', 'Car', 'Motorcycle', 'Insect', 'Car', 'Quadruped', 'RectangleTable', 'Motorcycle', 'RectangleTable', 'TruckNonContainer', 'Mug', 'Car', 'Tool', 'RoundTable', 'Humanoid', 'Humanoid', 'Tool', 'Cup', 'Shelf', 'Quadruped', 'Starship', 'Quadruped', 'TruckNonContainer', 'House', 'Humanoid', 'Cup', 'Bicycle', 'Tool', 'Motorcycle', 'Insect']"
data/normalized/Monoplane/D00864.obj,Monoplane,"['Monoplane', 'Helicopter', 'Bird', 'Jet', 'Jet', 'Jet', 'Bird', 'Helicopter', 'PlantIndoors', 'Monoplane', 'Helicopter', 'Insect', 'Door', 'Monoplane', 'PlantWildNonTree', 'Helicopter', 'PlantIndoors', 'Jet', 'Helicopter', 'Door', 'Helicopter', 'Jet', 'FloorLamp', 'Jet', 'Bird', 'Biplane', 'Apartment', 'Insect', 'Bird', 'Jet', 'Bird', 'Helicopter', 'Quadruped', 'Jet', 'PlantWildNonTree', 'Helicopter', 'City', 'Jet', 'City', 'Helicopter', 'Sword', 'Helicopter', 'PlantIndoors', 'Jet', 'Bird', 'Sword', 'Jet', 'Jet', 'Humanoid', 'Bird', 'Jet', 'Jet', 'Insect', 'Monoplane', 'Helicopter', 'Helicopter', 'Insect', 'Insect', 'Helicopter', 'City', 'Helicopter', 'Jet', 'ClassicPiano', 'ClassicPiano', 'Bird', 'Jet', 'Monoplane', 'Jet', 'FloorLamp', 'Bird', 'Jet', 'Helicopter', 'PlantIndoors', 'Gun', 'Helicopter', 'Helicopter', 'Monoplane', 'Door', 'Quadruped', 'Helicopter', 'Monoplane', 'Helicopter', 'Door', 'Bird', 'Biplane', 'Helicopter', 'Jet', 'AircraftBuoyant', 'House', 'Bird', 'Helicopter', 'PlantIndoors', 'AquaticAnimal', 'Helicopter', 'Jet', 'PlantWildNonTree', 'BuildingNonResidential', 'Jet', 'Helicopter', 'Jet']"
data/normalized/Monoplane/D00963.obj,Monoplane,"['Monoplane', 'City', 'Monoplane', 'PlantWildNonTree', 'Bird', 'Monoplane', 'Insect', 'Bird', 'Quadruped', 'Biplane', 'Jet', 'Biplane', 'Bird', 'Jet', 'Bird', 'City', 'Jet', 'Bird', 'Jet', 'BuildingNonResidential', 'Jet', 'Monoplane', 'Bird', 'Helicopter', 'Biplane', 'Insect', 'Jet', 'PlantWildNonTree', 'Insect', 'BuildingNonResidential', 'Helicopter', 'Helicopter', 'Biplane', 'PlantIndoors', 'Jet', 'Helicopter', 'Helicopter', 'Bird', 'Helicopter', 'Jet', 'Helicopter', 'Jet', 'Helicopter', 'Helicopter', 'Biplane', 'Helicopter', 'Biplane', 'Jet', 'Insect', 'City', 'FloorLamp', 'Helicopter', 'Biplane', 'Bird', 'Musical_Instrument', 'Biplane', 'Biplane', 'Bird', 'Jet', 'Biplane', 'Jet', 'Jet', 'Jet', 'Jet', 'Jet', 'Jet', 'Ship', 'Biplane', 'Insect', 'Biplane', 'AquaticAnimal', 'Monoplane', 'Helicopter', 'Bird', 'Gun', 'Helicopter', 'Gun', 'Helicopter', 'PlantWildNonTree', 'SubmachineGun', 'Helicopter', 'Helicopter', 'House', 'Biplane', 'Helicopter', 'Jet', 'Helicopter', 'House', 'Monoplane', 'Insect', 'Jet', 'Insect', 'Insect', 'Jet', 'PlantIndoors', 'PlantWildNonTree', 'Helicopter', 'Motorcycle', 'Biplane', 'Helicopter']"
data/normalized/Monoplane/D00019.obj,Monoplane,"['Monoplane', 'Monoplane', 'Quadruped', 'Jet', 'Bird', 'Jet', 'Biplane', 'Jet', 'House', 'Biplane', 'Monoplane', 'Bird', 'Insect', 'Helicopter', 'Jet', 'Jet', 'Helicopter', 'Bird', 'BuildingNonResidential', 'Jet', 'BuildingNonResidential', 'Biplane', 'Helicopter', 'Biplane', 'AquaticAnimal', 'Helicopter', 'Bird', 'Bird', 'Monoplane', 'Helicopter', 'Motorcycle', 'Jet', 'Biplane', 'City', 'Gun', 'Biplane', 'Insect', 'Insect', 'Helicopter', 'Humanoid', 'Chess', 'Biplane', 'Insect', 'PlantWildNonTree', 'Jet', 'Motorcycle', 'SubmachineGun', 'Biplane', 'Bird', 'Bird', 'City', 'Jet', 'Biplane', 'Bird', 'Biplane', 'Biplane', 'Ship', 'AircraftBuoyant', 'Insect', 'Helicopter', 'Jet', 'Musical_Instrument', 'AquaticAnimal', 'Quadruped', 'PlantWildNonTree', 'Insect', 'PlantWildNonTree', 'Bird', 'Bird', 'Biplane', 'Insect', 'Jet', 'Ship', 'Helicopter', 'Biplane', 'Biplane', 'Jet', 'City', 'Jet', 'City', 'Helicopter', 'Helicopter', 'PlantIndoors', 'Gun', 'Helicopter', 'Biplane', 'Jet', 'Humanoid', 'Helicopter', 'Starship', 'Insect', 'Jet', 'Jet', 'House', 'Helicopter', 'Starship', 'Jet', 'Helicopter', 'PlantIndoors', 'Helicopter']"
data/normalized/Monoplane/D00995.obj,Monoplane,"['Monoplane', 'Bird', 'Jet', 'Bird', 'Jet', 'Jet', 'Monoplane', 'Helicopter', 'Monoplane', 'Helicopter', 'PlantWildNonTree', 'Biplane', 'Bird', 'Monoplane', 'PlantWildNonTree', 'PlantIndoors', 'Jet', 'Door', 'Door', 'Helicopter', 'City', 'Bird', 'Jet', 'FloorLamp', 'Insect', 'Insect', 'PlantIndoors', 'Helicopter', 'Insect', 'Jet', 'Jet', 'Bird', 'Helicopter', 'Bird', 'Jet', 'Apartment', 'Bird', 'Helicopter', 'Biplane', 'Jet', 'City', 'Spoon', 'Helicopter', 'Quadruped', 'Helicopter', 'Door', 'Sword', 'City', 'ClassicPiano', 'Helicopter', 'Jet', 'Jet', 'Helicopter', 'PlantWildNonTree', 'Helicopter', 'Helicopter', 'Jet', 'PlantIndoors', 'Monoplane', 'Bird', 'Sword', 'Bird', 'Helicopter', 'PlantIndoors', 'Quadruped', 'PlantWildNonTree', 'FloorLamp', 'Jet', 'Jet', 'Biplane', 'Bird', 'Jet', 'City', 'Bird', 'Bird', 'Gun', 'Door', 'Jet', 'Biplane', 'Biplane', 'Helicopter', 'Monoplane', 'PlantIndoors', 'Gun', 'Jet', 'Helicopter', 'City', 'Jet', 'Jet', 'Jet', 'Monoplane', 'Helicopter', 'Jet', 'Helicopter', 'Door', 'Insect', 'Helicopter', 'Jet', 'Helicopter', 'Helicopter']"
data/normalized/Monoplane/D00167.obj,Monoplane,"['Monoplane', 'Jet', 'Bird', 'Monoplane', 'Bird', 'Jet', 'Jet', 'Jet', 'Jet', 'PlantIndoors', 'Biplane', 'Jet', 'Jet', 'Monoplane', 'Helicopter', 'Helicopter', 'PlantIndoors', 'Helicopter', 'Door', 'Helicopter', 'PlantIndoors', 'Jet', 'Door', 'Insect', 'FloorLamp', 'Jet', 'Bird', 'PlantWildNonTree', 'Helicopter', 'PlantWildNonTree', 'City', 'Insect', 'Helicopter', 'Jet', 'Apartment', 'Helicopter', 'Jet', 'City', 'Cup', 'Monoplane', 'Helicopter', 'Quadruped', 'Jet', 'PlantWildNonTree', 'Monoplane', 'Biplane', 'Door', 'Helicopter', 'Jet', 'City', 'Jet', 'Jet', 'Helicopter', 'Bird', 'Helicopter', 'Jet', 'Bird', 'City', 'Helicopter', 'Sword', 'Biplane', 'Biplane', 'Door', 'Bird', 'Bird', 'Helicopter', 'Gun', 'Door', 'Helicopter', 'Bird', 'Insect', 'PlantIndoors', 'ClassicPiano', 'Bird', 'FloorLamp', 'Helicopter', 'Insect', 'Bird', 'Helicopter', 'Jet', 'Monoplane', 'Helicopter', 'Helicopter', 'Spoon', 'Insect', 'Biplane', 'Helicopter', 'PlantWildNonTree', 'BuildingNonResidential', 'RectangleTable', 'Bird', 'Insect', 'Helicopter', 'PlantIndoors', 'Helicopter', 'Sword', 'Helicopter', 'Biplane', 'Helicopter', 'Biplane']"
data/normalized/Monoplane/D00402.obj,Monoplane,"['Monoplane', 'Jet', 'Monoplane', 'Jet', 'AquaticAnimal', 'Jet', 'Monoplane', 'AquaticAnimal', 'Jet', 'Jet', 'Jet', 'Jet', 'Motorcycle', 'Monoplane', 'Jet', 'Humanoid', 'Jet', 'Humanoid', 'Humanoid', 'Jet', 'Jet', 'Jet', 'Tool', 'Jet', 'Ship', 'Jet', 'Gun', 'Jet', 'Jet', 'Jet', 'SubmachineGun', 'Jet', 'Jet', 'Jet', 'Train', 'Jet', 'Jet', 'Jet', 'Jet', 'Helicopter', 'Humanoid', 'Jet', 'Jet', 'Starship', 'Jet', 'Helicopter', 'Skyscraper', 'Jet', 'Jet', 'Door', 'Humanoid', 'Monoplane', 'Car', 'Jet', 'Jet', 'Humanoid', 'Bicycle', 'Jet', 'Helicopter', 'Humanoid', 'Jet', 'AquaticAnimal', 'Starship', 'Jet', 'AircraftBuoyant', 'Gun', 'Monoplane', 'Helicopter', 'Jet', 'Musical_Instrument', 'Bicycle', 'Humanoid', 'Jet', 'Jet', 'AquaticAnimal', 'Starship', 'Motorcycle', 'Biplane', 'Humanoid', 'Jet', 'Humanoid', 'Humanoid', 'Insect', 'FloorLamp', 'NonWheelChair', 'Ship', 'Guitar', 'Jet', 'Biplane', 'Apartment', 'Jet', 'Jet', 'Gun', 'Rocket', 'Humanoid', 'Jet', 'Biplane', 'Humanoid', 'Skyscraper', 'Bird']"
data/normalized/Monoplane/D00617.obj,Monoplane,"['Monoplane', 'Ship', 'Biplane', 'Jet', 'City', 'Ship', 'Jet', 'Jet', 'Shelf', 'City', 'Biplane', 'FloorLamp', 'City', 'Bicycle', 'Ship', 'Bicycle', 'Bicycle', 'Monoplane', 'Bicycle', 'Jet', 'Insect', 'Bicycle', 'Bicycle', 'Humanoid', 'Jet', 'Monoplane', 'Musical_Instrument', 'Bicycle', 'Jet', 'Jet', 'Bed', 'Car', 'Gun', 'Door', 'DeskLamp', 'Jet', 'Biplane', 'Biplane', 'Jet', 'Humanoid', 'Humanoid', 'Bicycle', 'Jet', 'Bicycle', 'Humanoid', 'Motorcycle', 'Biplane', 'Jet', 'Biplane', 'Humanoid', 'PlantIndoors', 'Motorcycle', 'City', 'Jet', 'Jet', 'Humanoid', 'Insect', 'Car', 'City', 'Bicycle', 'Jet', 'Monoplane', 'MultiSeat', 'Jet', 'Jet', 'Humanoid', 'Motorcycle', 'MultiSeat', 'Jet', 'Bicycle', 'DeskLamp', 'Motorcycle', 'Bicycle', 'Jet', 'DeskLamp', 'Jet', 'Starship', 'Humanoid', 'Humanoid', 'Humanoid', 'Chess', 'Truck', 'PlantIndoors', 'PlantIndoors', 'Starship', 'Bicycle', 'NonWheelChair', 'Musical_Instrument', 'Jet', 'PlantWildNonTree', 'Bicycle', 'Biplane', 'Shelf', 'FloorLamp', 'Humanoid', 'Starship', 'FloorLamp', 'Humanoid', 'Helicopter', 'Jet']"
data/normalized/Monoplane/D00011.obj,Monoplane,"['Monoplane', 'Jet', 'Jet', 'BuildingNonResidential', 'Bird', 'Helicopter', 'Helicopter', 'Quadruped', 'Monoplane', 'Helicopter', 'Biplane', 'BuildingNonResidential', 'Helicopter', 'Bird', 'Monoplane', 'Helicopter', 'Insect', 'City', 'Biplane', 'Monoplane', 'Biplane', 'PlantWildNonTree', 'Helicopter', 'Bird', 'Insect', 'Jet', 'Bird', 'Helicopter', 'Insect', 'Biplane', 'Jet', 'Helicopter', 'Helicopter', 'Biplane', 'Jet', 'AquaticAnimal', 'Bird', 'Helicopter', 'City', 'Jet', 'PlantIndoors', 'Helicopter', 'PlantWildNonTree', 'Insect', 'Bird', 'Jet', 'Helicopter', 'Jet', 'Bird', 'PlantWildNonTree', 'Jet', 'FloorLamp', 'Insect', 'Jet', 'Helicopter', 'Biplane', 'Jet', 'Insect', 'Biplane', 'Biplane', 'Jet', 'Helicopter', 'Biplane', 'Helicopter', 'Bird', 'Jet', 'Gun', 'Biplane', 'House', 'Helicopter', 'Jet', 'Helicopter', 'Biplane', 'Helicopter', 'Ship', 'Helicopter', 'Jet', 'Gun', 'Biplane', 'Bird', 'Helicopter', 'PlantIndoors', 'Insect', 'AircraftBuoyant', 'Bird', 'SubmachineGun', 'Helicopter', 'Musical_Instrument', 'Biplane', 'Monoplane', 'Biplane', 'Guitar', 'Bird', 'Helicopter', 'Insect', 'Tree', 'Helicopter', 'Bird', 'Starship', 'Biplane']"
